sku,brand,name,packaging,image_url,description
1046515,State Fair,Crispito Chili Chicken Prefried,72/3.25OZ,https://mediacdn.sysco.com/images/rendition?id=d9a274e57dc84f3feea94c1cc26ac38d5db59327,"State Fair® Crispitos® chicken and chili filled flour tortillas are a crowd pleaser. Easy to prepare and perfect as a snack, appetizer or entré...
Read More"
7323482,Casa Solana Classic,Appetizer Southwest Steak & Cheese Firecracker,6/25 CT,https://mediacdn.sysco.com/images/rendition?id=45871b339a816c0baec4e6a524bb8943f520129f,"Casa Solana Classic's crispy wrapper stuffed with southwest seasoned steak, cheese, onion and bell peppers...
Read More"
7887088,Road Runner Homebkd Inc,Pizza Crust White Retail Preformed Tray,14/24 OZ,https://mediacdn.sysco.com/images/rendition?id=38333f4df5eed9cbb01116532a51512e20e1a57a,Product description is not available
1336365,Cascade Glacier,Ice Cream Moose Tracks,1/3 GAL,https://mediacdn.sysco.com/images/rendition?id=b92df52fc2c16f2a57ad84a57b6b8cb819b358ea,Product description is not available
8047809,Cascade Glacier,Ice Cream Chocolate Chip Mint,1/3 GAL,https://mediacdn.sysco.com/images/rendition?id=018838da242cbeae97de0a011d220cde82d6cc3e,Product description is not available...
7339403,Uncrustables,Sandwich Peanut Butter & Raspberry,72/2.6 OZ,https://mediacdn.sysco.com/images/rendition?id=fb196582969b1df01e4c224ef7c22251dc3f01c9,Product description is not available...
4615342,Big Daddy's Pizza,Pizza Pepperoni 16 Inch,"9/16""",https://mediacdn.sysco.com/images/rendition?id=90dfeec838ca3a1000920bb4b4be2c3f1f851a2c,"BIG DADDY'S™ Primo 16"" WG Par-Baked Crust Turkey Pepperoni Pizza is made with premium quality ingredients including our sig...
Read More"
1826254,Sysco Classic,Waffle Belgian 4 Inch,72/2.4OZ,https://mediacdn.sysco.com/images/rendition?id=2a4d59a1988c85e945f59478680223c7aa9d0285,"Sysco Classic classic Belgian waffles have a crisp exterior and fluffy interior with a sweet hint of vanilla flavor. These waffles are pouc...
Read More"
4084976,Sysco Classic,Cheese Stick Mozzarella Battered,6/2 LB,https://mediacdn.sysco.com/images/rendition?id=d431f1ed7f81d41c83f4a4d1e3a332c5e6f7dd00,"Sysco classic battered mozzarella cheese sticks are a classic pub-style appetizer that pairs well with a variety of sandwiches. A light, crispy...
Read More"
2223465,Uncrustables,Sandwich Peanut Butter & Strawberry Jelly Wheat,72/2.6OZ,https://mediacdn.sysco.com/images/rendition?id=b45efb73f7009c89418820ffe2b753596d6446ac,"Delight students as they take on the day! Smucker's Uncrustables Sandwiches featuring creamy Peanut Butter and Smucker's Grape Jelly cri...
Read More"
7264269,Arrezzio Classic,Pasta Shell Stuffed Cheese,96/2.75OZ,https://mediacdn.sysco.com/images/rendition?id=526d669208a782a8019da6e1299961c7e5af7aa7,"Arrezzio Brand fresh frozen and par cooked stuffed shell pasta. This cheese filled jumbo shells are individually quick frozen and pre-co...
Read More"
7884089,Cascade Glacier,Ice Cream Chocolate Chip Cookie Dough,1/3GAL,https://mediacdn.sysco.com/images/rendition?id=321b5437f973e4da8337facd07752274dfbfcadf,Product description is not available...
2985965,Mccain,Potato Fry Surecrisp Battered,6/5 LB,https://mediacdn.sysco.com/images/rendition?id=5e6f104ba6f0f2c595403ba5b97bb63374165a95,"McCain battered fries cook from a frozen state to minimize food prep time in your kitchen and increase customer service speed wit...
Read More"
9714478,Mccain,Potato Cubed Redstone,6/5 LB,https://mediacdn.sysco.com/images/rendition?id=09522cb18a390a1c4b9dc4ea53f4a4c0a03d9312,"McCain red battered potato cubes cook from a frozen state to minimize food prep time in your kitchen and increase customer servi...
Read More"
7379298,Posada,Appetizer Chicken Empanadas Bufalo Style,1/9 LB,https://image.sysco.com/image-server/product/image/7379298/web/1.jpg,Product description is not available...
8892323,S&f Foods,Calzone Pepperoni,80/5.00,https://mediacdn.sysco.com/images/rendition?id=f06f38ba07b9fa708af1bbb050a65d9086a6925c,"S&F Foods Pepperoni Calzone has 100% Mozzarella Cheese, Uncured Beef Pepperoni, and Zesty marinara-style pizza Sauce enrobed i...
Read More"
7162287,Ana's Mexican Food,Relleno Chile,24/6 OZ,https://mediacdn.sysco.com/images/rendition?id=3017bd58bd435559b8ebd8b23900828e80a7256f,"Ana's Chile Relleno is authentic, handmade, and restaurant quality. It consists of a fire roasted Poblano pepper, a traditional Mexica...
Read More"
7202901,Adesa Mexican Food Prodct,Tamale Beef,24/5 OZ,https://image.sysco.com/image-server/product/image/7202901/web/1.jpg,Product description is not available
7113157,Ruby Jewel Treats,Ice Cream Sandwich Chocolate Chip Butterscotch,10/5.25OZ,https://mediacdn.sysco.com/images/rendition?id=0c09f838b729f112781e95ead4b16474fa77002e,Product description is not available
2223453,Uncrustables,Sandwich Peanut Butter & Grape Jelly Wheat,72/2.6OZ,https://mediacdn.sysco.com/images/rendition?id=0719a41fd550f93bbc3ff39ab6fe1b4c5c69dfff,"Creamy Peanut Butter and Smucker's Grape Jelly crimped within a crustless pocket on wheat bread. Each wholesome soft bread sandwic...
Read More"
7888799,Posada,Taquito Beef Shredded 1.1 Oz,4/48CT,https://mediacdn.sysco.com/images/rendition?id=fdd29cfccb7bdc09a8a2f1952206dd5ffb16308a,"This Posada shredded beef taquito is ready-to-eat and made with seasoned shredded beef, diced green chiles, and jalapeño peppers....
Read More"
7584564,Amoy North America I,Noodle Yaki Soba,4/5LB,https://mediacdn.sysco.com/images/rendition?id=40279cb1d4bd57d62cab6e0273bf2811547b2708,"Amoy Royal Dragon Yaki Soba Noodles are par-cooked and easy to prepare. They offer convenience as they can be rehydrat...
Read More"
5549480,Sysco Classic,Vegetable Blend Chefcut San Francisco,6/4 LB,https://mediacdn.sysco.com/images/rendition?id=708bfeb8ba1e0e0a0f1af26333b7e5234feb03f2,"Sysco Classic chef-cut San Francisco vegetable blend is an all-natural, minimally processed mix of vegetables designed to add flavor a...
Read More"
7133749,State Fair,Crispito Chicken Buffalo Style,72/3 OZ,https://mediacdn.sysco.com/images/rendition?id=382efcfc95e8f1bc6082be12a04ad99526551586,"State Fair® Crispitos® Fully Cooked Buffalo Style Chicken and Cheese Flour Tortillas are a crowd pleaser. Easy to prepare and perfect...
Read More"
1046515,State Fair,Crispito Chili Chicken Prefried,72/3.25OZ,https://mediacdn.sysco.com/images/rendition?id=d9a274e57dc84f3feea94c1cc26ac38d5db59327,"State Fair® Crispitos® chicken and chili filled flour tortillas are a crowd pleaser. Easy to prepare and perfect as a snack, appetizer or entré...
Read More"
7323482,Casa Solana Classic,Appetizer Southwest Steak & Cheese Firecracker,6/25 CT,https://mediacdn.sysco.com/images/rendition?id=45871b339a816c0baec4e6a524bb8943f520129f,"Casa Solana Classic's crispy wrapper stuffed with southwest seasoned steak, cheese, onion and bell peppers...
Read More"
7887088,Road Runner Homebkd Inc,Pizza Crust White Retail Preformed Tray,14/24 OZ,https://mediacdn.sysco.com/images/rendition?id=38333f4df5eed9cbb01116532a51512e20e1a57a,Product description is not available
1336365,Cascade Glacier,Ice Cream Moose Tracks,1/3 GAL,https://mediacdn.sysco.com/images/rendition?id=b92df52fc2c16f2a57ad84a57b6b8cb819b358ea,Product description is not available
8047809,Cascade Glacier,Ice Cream Chocolate Chip Mint,1/3 GAL,https://mediacdn.sysco.com/images/rendition?id=018838da242cbeae97de0a011d220cde82d6cc3e,Product description is not available...
7339403,Uncrustables,Sandwich Peanut Butter & Raspberry,72/2.6 OZ,https://mediacdn.sysco.com/images/rendition?id=fb196582969b1df01e4c224ef7c22251dc3f01c9,Product description is not available...
4615342,Big Daddy's Pizza,Pizza Pepperoni 16 Inch,"9/16""",https://mediacdn.sysco.com/images/rendition?id=90dfeec838ca3a1000920bb4b4be2c3f1f851a2c,"BIG DADDY'S™ Primo 16"" WG Par-Baked Crust Turkey Pepperoni Pizza is made with premium quality ingredients including our sig...
Read More"
1826254,Sysco Classic,Waffle Belgian 4 Inch,72/2.4OZ,https://mediacdn.sysco.com/images/rendition?id=2a4d59a1988c85e945f59478680223c7aa9d0285,"Sysco Classic classic Belgian waffles have a crisp exterior and fluffy interior with a sweet hint of vanilla flavor. These waffles are pouc...
Read More"
4084976,Sysco Classic,Cheese Stick Mozzarella Battered,6/2 LB,https://mediacdn.sysco.com/images/rendition?id=d431f1ed7f81d41c83f4a4d1e3a332c5e6f7dd00,"Sysco classic battered mozzarella cheese sticks are a classic pub-style appetizer that pairs well with a variety of sandwiches. A light, crispy...
Read More"
2223465,Uncrustables,Sandwich Peanut Butter & Strawberry Jelly Wheat,72/2.6OZ,https://mediacdn.sysco.com/images/rendition?id=b45efb73f7009c89418820ffe2b753596d6446ac,"Delight students as they take on the day! Smucker's Uncrustables Sandwiches featuring creamy Peanut Butter and Smucker's Grape Jelly cri...
Read More"
7264269,Arrezzio Classic,Pasta Shell Stuffed Cheese,96/2.75OZ,https://mediacdn.sysco.com/images/rendition?id=526d669208a782a8019da6e1299961c7e5af7aa7,"Arrezzio Brand fresh frozen and par cooked stuffed shell pasta. This cheese filled jumbo shells are individually quick frozen and pre-co...
Read More"
7884089,Cascade Glacier,Ice Cream Chocolate Chip Cookie Dough,1/3GAL,https://mediacdn.sysco.com/images/rendition?id=321b5437f973e4da8337facd07752274dfbfcadf,Product description is not available...
2985965,Mccain,Potato Fry Surecrisp Battered,6/5 LB,https://mediacdn.sysco.com/images/rendition?id=5e6f104ba6f0f2c595403ba5b97bb63374165a95,"McCain battered fries cook from a frozen state to minimize food prep time in your kitchen and increase customer service speed wit...
Read More"
9714478,Mccain,Potato Cubed Redstone,6/5 LB,https://mediacdn.sysco.com/images/rendition?id=09522cb18a390a1c4b9dc4ea53f4a4c0a03d9312,"McCain red battered potato cubes cook from a frozen state to minimize food prep time in your kitchen and increase customer servi...
Read More"
7379298,Posada,Appetizer Chicken Empanadas Bufalo Style,1/9 LB,https://image.sysco.com/image-server/product/image/7379298/web/1.jpg,Product description is not available...
8892323,S&f Foods,Calzone Pepperoni,80/5.00,https://mediacdn.sysco.com/images/rendition?id=f06f38ba07b9fa708af1bbb050a65d9086a6925c,"S&F Foods Pepperoni Calzone has 100% Mozzarella Cheese, Uncured Beef Pepperoni, and Zesty marinara-style pizza Sauce enrobed i...
Read More"
7162287,Ana's Mexican Food,Relleno Chile,24/6 OZ,https://mediacdn.sysco.com/images/rendition?id=3017bd58bd435559b8ebd8b23900828e80a7256f,"Ana's Chile Relleno is authentic, handmade, and restaurant quality. It consists of a fire roasted Poblano pepper, a traditional Mexica...
Read More"
7202901,Adesa Mexican Food Prodct,Tamale Beef,24/5 OZ,N/A,Product description is not available
7113157,Ruby Jewel Treats,Ice Cream Sandwich Chocolate Chip Butterscotch,10/5.25OZ,https://mediacdn.sysco.com/images/rendition?id=0c09f838b729f112781e95ead4b16474fa77002e,Product description is not available
2223453,Uncrustables,Sandwich Peanut Butter & Grape Jelly Wheat,72/2.6OZ,https://mediacdn.sysco.com/images/rendition?id=0719a41fd550f93bbc3ff39ab6fe1b4c5c69dfff,"Creamy Peanut Butter and Smucker's Grape Jelly crimped within a crustless pocket on wheat bread. Each wholesome soft bread sandwic...
Read More"
7888799,Posada,Taquito Beef Shredded 1.1 Oz,4/48CT,https://mediacdn.sysco.com/images/rendition?id=fdd29cfccb7bdc09a8a2f1952206dd5ffb16308a,"This Posada shredded beef taquito is ready-to-eat and made with seasoned shredded beef, diced green chiles, and jalapeño peppers....
Read More"
7584564,Amoy North America I,Noodle Yaki Soba,4/5LB,https://mediacdn.sysco.com/images/rendition?id=40279cb1d4bd57d62cab6e0273bf2811547b2708,"Amoy Royal Dragon Yaki Soba Noodles are par-cooked and easy to prepare. They offer convenience as they can be rehydrat...
Read More"
5549480,Sysco Classic,Vegetable Blend Chefcut San Francisco,6/4 LB,https://mediacdn.sysco.com/images/rendition?id=708bfeb8ba1e0e0a0f1af26333b7e5234feb03f2,"Sysco Classic chef-cut San Francisco vegetable blend is an all-natural, minimally processed mix of vegetables designed to add flavor a...
Read More"
7133749,State Fair,Crispito Chicken Buffalo Style,72/3 OZ,https://mediacdn.sysco.com/images/rendition?id=382efcfc95e8f1bc6082be12a04ad99526551586,"State Fair® Crispitos® Fully Cooked Buffalo Style Chicken and Cheese Flour Tortillas are a crowd pleaser. Easy to prepare and perfect...
Read More"
1046515,State Fair,Crispito Chili Chicken Prefried,72/3.25OZ,https://mediacdn.sysco.com/images/rendition?id=d9a274e57dc84f3feea94c1cc26ac38d5db59327,"State Fair® Crispitos® chicken and chili filled flour tortillas are a crowd pleaser. Easy to prepare and perfect as a snack, appetizer or entré...
Read More"
7323482,Casa Solana Classic,Appetizer Southwest Steak & Cheese Firecracker,6/25 CT,https://mediacdn.sysco.com/images/rendition?id=45871b339a816c0baec4e6a524bb8943f520129f,"Casa Solana Classic's crispy wrapper stuffed with southwest seasoned steak, cheese, onion and bell peppers...
Read More"
7887088,Road Runner Homebkd Inc,Pizza Crust White Retail Preformed Tray,14/24 OZ,https://mediacdn.sysco.com/images/rendition?id=38333f4df5eed9cbb01116532a51512e20e1a57a,Product description is not available
1336365,Cascade Glacier,Ice Cream Moose Tracks,1/3 GAL,https://mediacdn.sysco.com/images/rendition?id=b92df52fc2c16f2a57ad84a57b6b8cb819b358ea,Product description is not available
8047809,Cascade Glacier,Ice Cream Chocolate Chip Mint,1/3 GAL,https://mediacdn.sysco.com/images/rendition?id=018838da242cbeae97de0a011d220cde82d6cc3e,Product description is not available...
7339403,Uncrustables,Sandwich Peanut Butter & Raspberry,72/2.6 OZ,https://mediacdn.sysco.com/images/rendition?id=fb196582969b1df01e4c224ef7c22251dc3f01c9,Product description is not available...
4615342,Big Daddy's Pizza,Pizza Pepperoni 16 Inch,"9/16""",https://mediacdn.sysco.com/images/rendition?id=90dfeec838ca3a1000920bb4b4be2c3f1f851a2c,"BIG DADDY'S™ Primo 16"" WG Par-Baked Crust Turkey Pepperoni Pizza is made with premium quality ingredients including our sig...
Read More"
1826254,Sysco Classic,Waffle Belgian 4 Inch,72/2.4OZ,https://mediacdn.sysco.com/images/rendition?id=2a4d59a1988c85e945f59478680223c7aa9d0285,"Sysco Classic classic Belgian waffles have a crisp exterior and fluffy interior with a sweet hint of vanilla flavor. These waffles are pouc...
Read More"
4084976,Sysco Classic,Cheese Stick Mozzarella Battered,6/2 LB,https://mediacdn.sysco.com/images/rendition?id=d431f1ed7f81d41c83f4a4d1e3a332c5e6f7dd00,"Sysco classic battered mozzarella cheese sticks are a classic pub-style appetizer that pairs well with a variety of sandwiches. A light, crispy...
Read More"
2223465,Uncrustables,Sandwich Peanut Butter & Strawberry Jelly Wheat,72/2.6OZ,https://mediacdn.sysco.com/images/rendition?id=b45efb73f7009c89418820ffe2b753596d6446ac,"Delight students as they take on the day! Smucker's Uncrustables Sandwiches featuring creamy Peanut Butter and Smucker's Grape Jelly cri...
Read More"
7264269,Arrezzio Classic,Pasta Shell Stuffed Cheese,96/2.75OZ,https://mediacdn.sysco.com/images/rendition?id=526d669208a782a8019da6e1299961c7e5af7aa7,"Arrezzio Brand fresh frozen and par cooked stuffed shell pasta. This cheese filled jumbo shells are individually quick frozen and pre-co...
Read More"
7884089,Cascade Glacier,Ice Cream Chocolate Chip Cookie Dough,1/3GAL,https://mediacdn.sysco.com/images/rendition?id=321b5437f973e4da8337facd07752274dfbfcadf,Product description is not available...
2985965,Mccain,Potato Fry Surecrisp Battered,6/5 LB,https://mediacdn.sysco.com/images/rendition?id=5e6f104ba6f0f2c595403ba5b97bb63374165a95,"McCain battered fries cook from a frozen state to minimize food prep time in your kitchen and increase customer service speed wit...
Read More"
9714478,Mccain,Potato Cubed Redstone,6/5 LB,https://mediacdn.sysco.com/images/rendition?id=09522cb18a390a1c4b9dc4ea53f4a4c0a03d9312,"McCain red battered potato cubes cook from a frozen state to minimize food prep time in your kitchen and increase customer servi...
Read More"
7379298,Posada,Appetizer Chicken Empanadas Bufalo Style,1/9 LB,https://image.sysco.com/image-server/product/image/7379298/web/1.jpg,Product description is not available...
8892323,S&f Foods,Calzone Pepperoni,80/5.00,https://mediacdn.sysco.com/images/rendition?id=f06f38ba07b9fa708af1bbb050a65d9086a6925c,"S&F Foods Pepperoni Calzone has 100% Mozzarella Cheese, Uncured Beef Pepperoni, and Zesty marinara-style pizza Sauce enrobed i...
Read More"
7162287,Ana's Mexican Food,Relleno Chile,24/6 OZ,https://mediacdn.sysco.com/images/rendition?id=3017bd58bd435559b8ebd8b23900828e80a7256f,"Ana's Chile Relleno is authentic, handmade, and restaurant quality. It consists of a fire roasted Poblano pepper, a traditional Mexica...
Read More"
